C1R,AK4,ATP1B1,SNHG14,TIMP2,ARPC4,OSMR,TK1,PYGL,ETNK2,FOXM1,SLC6A8,OLFM1,RPL36,TRIB3,ARF3,HBB,COL3A1,ZFP36L1,RACK1,IQSEC1,DLL3,VOPP1,RPS27,CDK2AP1,HLA.A,HLA.DRA,NACA,RPL37A,ADGRG1,NTRK3,TNFRSF12A,GFAP,CCNA2,LBH,SERINC1,TXLNB,DDR1,MCM2,AURKA,TYROBP,BCL9L,SCG3,CA12,RTN3,MELK,PFN2,POSTN,S100A10,KNSTRN,HEPACAM,TSPAN3,MT2A,PLTP,STEAP3,LIF,ACTB,MMP9,PPIB,GRIA4,UQCRH,FGFR3,GAP43,ATP1B3,STOM,LIMS1,FCER1G,SRGN,MYL12B,ANXA5,LAPTM4B,MT.ND5,CXCL2,FRMD6,ATP5MD,YWHAB,TSC22D1,CDC20,CLUH,JUN,TAGLN3,MYL12A,EMP3,AKAP12,GAS5,ANP32E,NDRG2,RPL7,KCNF1,APC,PLOD3,SLC39A14,NPDC1,GNG3,AHNAK,RPS20,APOLD1,MICALL2,TRIB2,APOD
C1R,-1.48467579704322,-1.99451548857086,0.518931276951241,-1.17200492001568,0.713166102951565,5.67701783672898,-0.294967939835968,-1.8417052068988,-1.56017235144427,-2.06610852899347,0.823281155952139,2.16637716644435,1.30797528140868,-0.103533773783052,-1.6605915022914,-1.64945993069371,-0.645401746727023,-1.13163587035398,-3.69892106965048,-0.447085272154798,-3.76310500576201,-1.22317163326319,1.35231577809473,0.733224531988559,-1.26168566600438,-0.773203583404579,3.38767375991409,-0.441926666261787,1.11516110766952,1.70722708288803,0.827569079470025,1.2633668675617,-0.57608688882124,3.81889076360971,-0.22122047253083,-1.12648963763913,-0.663430524983154,-2.45336772330116,2.78700453717313,1.90698258128517,0.155565765113342,-1.3635876572626,0.526679303244223,-0.447232119197851,-4.84365404916126,-2.20244125061474,0.737012425638297,-0.109228085933059,-1.38505095298618,-0.295584760951663,0.99193715876056,-1.61395503066472,0.628004055935196,-1.20176128676266,1.83780759978706,-0.148450727137831,2.35650960465965,2.36719711424523,-1.48699954564302,-1.47556557688006,-1.89438087218164,2.76954312038999,0.847865633100519,0.593909748185144,-0.550603026631369,-0.531896353322758,-0.160760402066237,0.862419364591966,0.294262126453144,1.63144200100276,3.75017678881639,-5.63518657149649,-0.280599079221591,-1.31629523188192,-3.71956626944866,-2.36594966710291,3.12716738159933,-0.592631260526453,2.06830084696638,-0.291937305516509,2.15129644250959,0.29702741037966,-1.14950244844391,1.63761304002764,0.42651484672501,1.36940588402011,0.966814059434097,1.80669808777803,1.45070973971676,1.75270770985119,-0.0973311652425781,2.38480314722585,-2.46487608709101,1.2766181190375,-0.943636281897347,2.21950289860665,-1.85499905366861,1.55841117314743,-2.99157647358557,-1.32530656198425
AK4,-1.99451548857087,-2.53317097836474,-4.30355582894287,0.629828600561784,0.283802363231557,-1.69618567703575,-2.78573957427763,3.30415727693,0.661399800044497,-1.08086136419498,-1.54624368350217,4.1288677167607,0.346031178244227,-1.73023895398606,4.94767280594103,-0.366692832275988,-0.868572300136728,-2.84986199900048,1.28882315660191,1.53267306153103,2.05352948369262,3.13087329469909,-0.0566122722842223,2.70756016185693,-0.211654568243142,-0.318203025094939,-2.11851152480262,-3.37060204702099,-1.35842754494695,-1.70096350426774,-1.45534372143332,-0.731240055722239,0.7842276881754,-0.641151547609555,1.14083303807045,5.7230903632348,4.14152803491066,3.2736590167237,1.64070236966401,-2.36429677974052,1.85544224795797,-5.84165050526379,2.19306432113228,1.58751339735632,2.69933451318534,-2.07067953094857,-4.3820993066113,-0.441906016515896,-0.617976977819357,1.42816237196325,-3.00589964556183,-1.51334184086312,1.2952180594153,-1.13416681832177,1.13102434738597,-0.424423966736951,-2.57574841371027,0.963051686047353,0.452576117697625,-1.97590374499081,5.78666362681549,-1.63270562709809,0.115435984112181,-2.00966021176844,-2.0119865845412,-2.2615975147561,-2.63399294360918,3.13871705637192,-0.78225446272966,-0.673879284434565,-1.04185076940604,3.22312146006922,-1.83763429426062,-0.859924832770063,-1.35089768951803,-0.309539360526476,0.475226238712527,1.21268641837136,-2.0453593224671,2.19587850926497,1.11233424009892,-2.92790331239376,4.2489831133154,0.737198208462339,2.13175916523901,-1.30055613940459,-1.52610928820083,-0.718348835894176,-0.328743089934219,-1.14373019098754,3.11998929744119,-1.13306023324002,3.1272663278328,-0.489560724769649,1.05321367998889,-1.19030294179318,-3.16829063734491,-0.212302595734792,-2.37633169388382,0.325595086750314
ATP1B1,0.518931276951211,-4.30355582894294,-8.80683182477265,-1.81158268509388,-2.01230960497305,-3.37713219296526,-5.14943604034456,1.90915839478303,2.26115894011364,0.913648005887264,-0.87241221913673,5.35772949345177,0.998674924385573,-3.39690780761847,10.1266123071477,-2.06957026297164,4.31211662473172,-8.57589215727273,1.42071002387525,0.410278081511848,1.02743095468839,3.6738023710566,3.06266937169396,2.86579202023958,-1.02276730868818,0.114947984552821,-2.34839600219248,0.0291974368867094,-2.23489423583294,3.74402249835088,1.51264039169476,-5.3440653061446,5.29216730887067,-3.83015639739784,4.91509914267101,11.1314041814595,5.22974508827689,0.691486123833989,2.00819672205782,-7.64542687781434,3.79023768411448,-2.03974277266275,3.58506118246931,4.09289538970897,2.47932127762752,-7.35594722256146,-5.08710432838293,2.31934923122313,-5.7477029389487,5.77679522627844,-9.28050370528832,-3.05364335461805,2.36137930000816,0.642295815826286,2.70490658042216,-0.225574989650762,-3.80288560316661,2.38774344260595,5.35684692910026,-5.27432076147331,11.3719509810113,3.08894512317701,1.48915903473877,0.843005657318705,-2.15575110102981,-2.80725041123649,-2.0394409059164,4.17609690238666,-1.38631333964687,2.55047431798706,-0.79486036776504,3.07008477058526,-3.38504373390063,-2.80689159191645,-5.93229315752766,0.843231966122624,-0.897863424228016,5.33598864965216,-3.88562921536955,-1.74913108667633,2.30763493264434,-2.3154453948948,8.65486508468484,2.06374853341297,7.71519316927064,-0.587509030277855,3.41826928687889,-4.64599613681818,-7.86144716639363,1.64489950506401,0.608978455124482,-6.08146916748371,3.50576107220305,-2.33528852050973,3.16218373562729,2.63978838711698,-2.35556867992272,-0.820905053514958,-2.14998196750402,-1.79282413516426
SNHG14,-1.17200492001567,0.629828600561787,-1.81158268509387,2.14168636440589,-1.29353420310793,0.866054755674453,3.36029223843234,-2.36171855894825,2.96240567440136,0.769240728684194,1.42229491226905,3.81230546659434,-0.69862188817835,1.8069101840017,-1.01421783003909,-2.88009122316775,-3.52180832278638,-1.38733081303302,0.0284791627612243,0.394267771432952,-0.200365364426057,1.89955922698696,-1.54816787577135,2.36643725952353,-0.310926931387167,1.74513344433485,-2.19945919116651,-1.90939990031522,1.50505559526758,-1.44989438497836,-1.14858636996557,1.88999529123761,-2.02799509605213,-1.27818536276268,-1.55842296890684,-1.22370520439046,1.7036775655165e-05,1.776096778924,0.739776782594998,-1.25961728904189,-5.20857781916361,2.40741738884737,-4.35030631356104,0.404530039785102,-1.27054139625281,-2.85155871748033,-0.479727970689047,0.259233820909321,1.80242892685827,4.37110132006901,-1.975606141706,0.212237759071007,-0.0517273143760452,-0.445135581835995,-4.43635725467364,2.13717351938049,-1.73087546150366,-1.57373825245283,-1.76658975218159,-1.34892179883393,-3.63194854307913,-0.277415030215719,-1.2211407533633,-0.530855516484156,-0.678472966853852,-1.97384346739276,0.632316971965871,1.54465684254938,1.7533284506017,-1.63174554186856,-1.91802057975442,0.502933753082551,0.0499209204512835,1.7058293184545,-0.000451623320819876,-0.851843235947417,1.40403796085622,0.198232466488688,2.26238826926065,-0.0261134443587891,0.424963457836644,0.00701706979920405,0.412755048202367,-1.95524969474619,1.30532678092159,1.78999506729555,-4.39303592009166,1.03744305834621,0.950086920482689,-0.668059161695783,0.249522616014401,0.574124739912325,-0.63480611801879,-1.46434762932593,0.351588920631415,-1.25319764264721,-2.77807199930404,0.175236081242968,-0.301807713253177,3.19095055113268
TIMP2,0.713166102951555,0.283802363231553,-2.01230960497306,-1.29353420310792,-0.702382295188017,-1.56863601041806,-5.83481676287785,1.34754278979924,1.04006101279141,2.54326251326569,-4.04008550201501,-2.91301131821391,-0.55251339679032,-4.36935729207324,4.98949994726826,1.42525493384111,-0.267846789876815,-2.7277976980807,0.71559529475085,1.93749494234405,1.43216040721566,-1.06902844461068,2.12207036528369,-1.18715846117064,0.533471875331552,-0.227835740130926,0.335929242514026,-1.51439085303882,0.371583603320888,-1.3548088532967,2.34119316503289,-2.4416340892042,2.18543333528744,-0.354771042996879,0.973545219097275,6.006327672694,2.23024328279573,-1.11953989545135,-0.244120305973514,-0.743781751396961,2.45993096364055,-0.463352008062996,2.95584577472576,0.975754045590972,4.16152171768719,-1.8910370501688,-1.30991105081902,-3.1960777582427,-0.52725766789304,-3.18530290477454,-0.636406845888268,-1.42036688316791,0.750415387397972,1.0392164961377,3.33173360018893,-0.901112527218362,-1.80547071497211,1.01294803675396,1.19398780012313,-3.84659782590162,4.47796808665142,3.70912789949772,-0.656380262427175,-2.03203008968484,0.380987788913198,2.36914807094152,-1.7567881197865,2.90412129464452,-2.24404179820717,2.83225556879771,1.2223608853851,-0.642177864003595,-0.113926059326308,-2.45080990299352,-2.38477651020715,1.2794486088032,-0.173976262925692,2.876423951731,-0.138477561305683,0.0163742163721619,-1.51994454221019,-0.570442080281697,4.30328115059003,0.752371102452611,0.773390234075908,-3.40589038465661,-0.367281207093804,-2.42165076231514,-0.436144545138868,-2.82346006069873,0.396255055903699,-3.14052571928796,1.15379618192274,0.0744711136473173,0.709550404357843,-1.76564598625066,-0.928517219949341,-0.508786511511642,2.17178496679126,-1.08053067558169
ARPC4,5.67701783672898,-1.69618567703578,-3.37713219296526,0.866054755674446,-1.56863601041807,0.412447463284567,3.93114547248083,0.08259345270479,3.2640841082235,1.41745018201937,0.452710493183007,3.07119298301778,-5.38836351551617,-3.26897529811695,6.38234037805182,-3.92684575067855,2.93098787287782,0.0828194117115011,1.7697160950777,0.782886265421854,1.67127745687925,2.79835051159386,4.22316941724886,0.0876832391222302,2.65744375103851,6.00836641103938,-1.93664852006293,-1.77020670119693,-0.445922272131893,3.63970520598477,-1.16974347921479,-2.13859941544138,4.01858662205321,-2.15474608890379,-0.119855331166686,4.83597974528664,5.24397413328322,-0.61047388918,3.49563809484269,-6.44559911046786,0.150538335275785,5.66328752784063,-6.24210491919728,2.94256211670769,1.04029236254978,-3.00886398721197,-2.92389254483435,1.8824010682457,-3.05317354085382,4.40633286133242,-6.01329735101074,0.341808427023837,-0.820739882633624,-0.777212543362697,-0.909193252047894,1.68120079791339,-0.648776496266702,-1.57130932873723,0.997264327731414,-4.8928105623694,1.30147298260916,3.14670445658965,1.26405894486356,0.398659538540035,3.37256667553502,-3.2421758488431,-2.11859861112868,3.60684345580983,-0.541735368500768,0.0071022320846099,-1.21844663057892,2.26337394315589,-2.40149155310839,4.08845068259986,1.81032876776852,2.17825695230795,0.373015526264095,3.02873464187021,-3.13760357524695,-1.5302566633568,5.23458054391345,-0.241762645788195,6.12624783257868,3.00998406587702,2.49185860516345,3.40176942698021,0.438104343610694,-0.356572389296923,-4.20320781650759,0.486402253892879,-0.102691123934514,1.12105078704196,4.37021065618491,0.699140141984578,-1.86153214147564,3.61426856698633,-1.84012064158892,-9.45894558259553,3.30049862539261,4.77269583322447
OSMR,-0.294967939835964,-2.78573957427763,-5.14943604034456,3.36029223843234,-5.83481676287785,3.93114547248084,-3.36754413944727,-2.45335414732866,-0.286058006770861,5.49746208934885,-0.605430010327365,-1.1285871172145,-4.73428950562142,-1.55139944903631,5.99805949624341,-4.22340493152035,-0.760233226075558,-3.58255543651353,0.284192110337508,2.60546580861231,1.49240489884743,0.355700239260719,7.28866828656944,-1.14450298636898,0.0165848846235714,6.66657985438263,0.716368688356755,0.0847804283087287,-3.47367857792246,2.03783751279978,4.83187727721105,-1.43038014158504,3.89589547596692,2.27218656904553,0.906114238182639,8.6895270952795,6.36194577486203,-2.36165596208928,3.57556566285614,1.65298867515471,-4.37736942034323,1.34581349526031,2.0371703524172,4.00003407534964,3.09058063674966,-1.20975494605536,-2.48580571006164,-1.77757348236023,-1.89898061035594,-1.2043613906044,-7.47812517343841,-4.7114626977356,-0.672071419359545,2.30120559014308,2.81736155151654,1.77007825450982,-0.951771930921243,5.52415651209922,-0.573253005590937,-5.24471456637421,6.00539998813331,10.6480957792356,2.69885469970424,1.83607036201776,0.486422586773538,-2.03475118978186,-2.60140660672697,3.83013061600654,-2.1525628011846,0.273351131998183,2.14247620336168,-2.37894855338911,-2.13184662015575,-2.03006756122632,-0.832032296904052,-0.0625127037248762,0.570351704494727,3.52479496161781,-1.18698118414645,-4.55981830772463,0.993829374228191,-1.54406220632301,4.40007547382087,0.656484088479109,0.489880654787973,0.474615289957032,0.458045795031559,-1.97968896209018,-3.39274974883494,1.42753858954941,-0.620576786990792,1.10316667558913,-2.33075582800891,-4.08654884960064,1.93114515642238,5.03699073376732,-2.63151961080926,-1.9520421921563,5.2926285155248,-1.10339224871751
TK1,-1.8417052068988,3.30415727693001,1.90915839478304,-2.36171855894826,1.34754278979924,0.0825934527047717,-2.45335414732865,1.17635317353108,1.59538354172303,-1.82907206725624,-1.36157743671768,-2.73960108830798,2.05669065667922,0.324629978376626,-4.12304702168626,4.58614049645628,1.39054015148477,1.45309362839214,-2.12545239362813,0.64517733515416,-4.22801001243379,-4.30958773653813,-2.19445846558561,-0.514005423428634,-0.21654661696508,-3.90694399059517,3.80380109486346,-1.48509846819046,2.69514606748324,1.05085815978107,2.5517618643699,3.30323034223784,-0.463220935185797,2.84709801910884,-0.181864059258537,0.498395060706144,2.43805728896699,-0.592418639699594,-3.31856507657474,4.29160650561354,3.27919272797576,-2.12708924541498,1.19991440770114,-2.26778352702163,-0.000615156412705184,2.74153236742209,2.38524619110021,-3.97089291965657,0.288811806460687,-5.79883693956323,5.04132182697037,0.521347175967885,0.171588902246155,0.756748255740641,1.41983375733391,-0.603615796741994,3.51216371979011,-0.84653971290071,-1.93422563493691,-0.417678305365919,-1.67959308196773,0.440776737290159,0.238941366430077,-1.4153704355967,1.04538953911795,3.23494016727186,-0.405801000678673,-0.755445537483641,0.725047861418415,1.02925450511404,4.20267606275862,-1.51459860028642,-0.279387686122006,0.651305199372517,-1.34365073598297,-0.338231571110501,1.25226766254538,-1.85322275980275,4.27468141431687,1.4509164080841,-0.264468553195319,0.637074775955621,-3.60065491941493,-0.358258116806132,-1.80940854241661,-1.0946923700461,-0.471881677058201,2.2960932238843,2.44792711952051,-1.68732800279785,0.391499940727156,4.46096418181133,-1.95857403129286,3.98645853571355,-5.11568684975024,-1.11000360632692,0.527527147474071,-0.910212616314971,1.55426624783787,-2.00067922450418
PYGL,-1.56017235144425,0.661399800044547,2.26115894011368,2.96240567440138,1.04006101279141,3.26408410822349,-0.28605800677086,1.59538354172303,-0.93271202010918,-1.68499961411778,0.359688516785047,-3.50880540437594,1.6811057008284,4.57908685395534,-9.78068389483683,1.1367362767473,1.04303980542631,6.94542738667535,-1.1348869160249,0.988362547369352,-1.26373375158716,-2.38429545205778,-1.6208051346752,-0.77206714918831,-3.54553446693678,1.48377531028426,2.70032764740739,2.53883387727542,-0.714924717484768,-1.06514614127371,-1.65431680854512,2.59205411577494,-5.44917038108727,1.4404598667951,-1.57978456995579,-5.02124306068418,-2.91688541708525,0.512010220065413,0.186121710509903,2.18938142015336,1.5413809388886,-2.63736843345058,0.170780215554637,-5.77406065617316,-5.3789642827713,5.84530151072886,4.90673543661818,-2.42245588234163,2.46202453786276,-0.351518313269283,6.34695112741778,1.43814514644679,-2.01135885125973,-0.81144115998395,3.52588573604077,-4.34279234303677,2.12224672838303,0.574890769849038,-3.60832555640889,5.04069557320607,-6.88028965979427,-1.47829146990711,0.763336595389467,-1.77416845770093,-0.557096797261069,0.977224984992912,3.23021134110856,-2.30434570400544,3.01122110388269,0.401837222535823,2.95542868670575,-3.41857479523044,3.02638806459317,1.71078670337348,1.28563480059367,-2.26332996724547,7.42287344513779,-3.39202420427843,1.80628276720187,1.26280827532707,0.819302531287775,2.20407784727128,-6.90259064994034,0.938488796650067,-0.832546240990758,0.343793280365798,-3.81771299567691,2.35840193934901,2.34918365393637,-2.38704228928418,0.528993746628994,5.42632458501698,-1.54774257058598,0.967534121435529,-2.11293048583868,-0.381414859073797,1.07213706303667,1.98315494538343,-0.164815414408504,-4.51329261531301
ETNK2,-2.06610852899346,-1.08086136419496,0.913648005887256,0.769240728684198,2.54326251326569,1.41745018201934,5.49746208934883,-1.82907206725622,-1.68499961411778,1.00732673872656,5.48297993391989,2.99993626755648,2.42485358670679,3.03005371577209,-4.13009442019035,-1.6761933284469,0.648771256320496,0.745253496085357,-1.54009730312735,-2.36081760980362,-1.77344915162218,-1.56189092370037,-0.595777419615157,-0.652669605645595,0.41067303455182,-0.324359362787295,2.86095210526552,4.59464960380275,-1.54763206856258,-1.77699998890214,-0.526315898598033,2.48415287532623,-2.23567935659617,1.34570229448877,-0.439537982999277,-7.43474269866411,-6.77102993627991,-0.646549722088092,-1.05621501873561,-0.207570106681339,-1.5631531096341,2.96844297246768,0.322662518175808,-3.6696422164978,-3.73567720459009,0.494634714087635,4.08954667439262,3.7185729912908,1.62914837816742,1.34084822971927,-0.527225360302451,0.0560181823269368,-1.41349793307465,0.911820932616993,-0.945205013291289,1.15195257884645,1.35841277724691,-2.3871704779945,-1.78296283773714,1.28490136011704,-6.43774356500308,-1.46107788530335,-1.10612168710564,1.07738479257876,0.743869640557906,1.39793032204433,1.61163975832141,-6.5234172549824,-1.06804452560875,-0.798696838612907,-1.4930331782202,0.867782850392586,2.32394307595641,1.36355954459789,1.18595552790834,1.05739691073851,1.07345655622545,-2.35799850309729,0.568472650530001,-1.19678697609048,-1.22309223231927,0.637822921287651,-6.27638357044341,-1.55796037569776,-3.1859538022491,-1.35416273671515,-0.568502429745237,0.0900744064833205,-1.95401278399941,-1.2131190773643,-1.63483572370762,-1.0734945765991,-1.19260213076839,1.51276189056394,0.649379658439171,0.883047166092133,3.38678959807031,2.17025395542584,-3.6158538461898,-1.83933507559575
