C1R,AK4,ATP1B1,SNHG14,TIMP2,ARPC4,OSMR,TK1,PYGL,ETNK2,FOXM1,SLC6A8,OLFM1,RPL36,TRIB3,ARF3,HBB,COL3A1,ZFP36L1,RACK1,IQSEC1,DLL3,VOPP1,RPS27,CDK2AP1,HLA.A,HLA.DRA,NACA,RPL37A,ADGRG1,NTRK3,TNFRSF12A,GFAP,CCNA2,LBH,SERINC1,TXLNB,DDR1,MCM2,AURKA,TYROBP,BCL9L,SCG3,CA12,RTN3,MELK,PFN2,POSTN,S100A10,KNSTRN,HEPACAM,TSPAN3,MT2A,PLTP,STEAP3,LIF,ACTB,MMP9,PPIB,GRIA4,UQCRH,FGFR3,GAP43,ATP1B3,STOM,LIMS1,FCER1G,SRGN,MYL12B,ANXA5,LAPTM4B,MT.ND5,CXCL2,FRMD6,ATP5MD,YWHAB,TSC22D1,CDC20,CLUH,JUN,TAGLN3,MYL12A,EMP3,AKAP12,GAS5,ANP32E,NDRG2,RPL7,KCNF1,APC,PLOD3,SLC39A14,NPDC1,GNG3,AHNAK,RPS20,APOLD1,MICALL2,TRIB2,APOD
C1R,5.40933678920468,-2.04301030823245,-0.0763818293200007,0.880729133305062,-2.31094695075312,-1.29690641108858,2.89126155788169,-4.07208818213468,1.00285436910241,2.47943489103782,-0.958757642670031,0.720306913346612,0.71173573121563,-4.64803162228588,-2.84172659669731,2.34955524454921,-4.83417851694237,2.57202628065029,0.560515729194225,3.2695141240158,0.685838193690691,0.888234941618272,3.12569632911439,3.30644016172379,-3.68984943764817,-2.03521047447767,6.13926637597997,2.98041508489629,1.40840021008894,0.1515514748366,0.801344769328313,0.6187969775128,-2.2266781830155,0.67963531845612,3.06529428810231,-4.09666808884262,1.86021343371471,-3.75867822542097,3.77622824709488,0.439625165893875,3.61054992082111,0.971800735573583,3.39626888493637,-1.84976012171347,0.157994953954768,1.55512060291081,-0.523024494135869,2.21970315069971,1.69307305606259,-2.32345383533166,-4.83846447222276,-0.77939793596288,-1.1104640170811,-1.07478871795416,3.46862679317989,-2.18079225341713,0.498585962792937,0.341491413001249,1.25070399936251,-0.0244387514867079,-2.55512121415709,-0.545904933178264,3.09539401965608,3.11525054960144,-1.86229047662104,4.41397077360925,-0.624392252889406,1.4244071986875,-0.566517580191681,3.7814693366364,5.2375658190935,2.34784737149759,0.644147742677907,-0.336968630484512,-2.01850452201133,0.240285188039709,-1.94782354838624,-3.169375964139,-1.54168460903138,2.18660078100595,2.75709070013198,-4.77218138124705,-0.74505346028171,3.54871509944219,-0.824988264928393,-2.59450098665251,-0.328018970777469,-2.63854640666097,-0.524926504953664,-2.18551121190786,-1.43919284656744,-1.42022224175231,-2.93227911443974,2.37623586338809,-1.56724884708213,-2.35851203404223,-2.22711639344745,0.366637563470417,3.61650701726106,-0.476874019196109
AK4,-2.04301030823246,0.252830960945973,-1.01543938078017,4.05149933968529,-0.0223633377969653,-2.18189344360824,5.712563665731,-0.145224923024722,0.670921351028627,-1.60479005553819,-1.98757614699838,-0.240634755339618,0.253048436108552,-2.41969075315746,0.195028738165303,1.4992084149569,1.57577898613001,4.89734554727966,4.5643868436006,0.484155996863077,1.36850939538957,1.13749329895476,-0.675759147545989,0.643404622573544,-2.09960872157563,-2.35786685040717,-1.08588186840239,1.00073904248027,4.0602782926385,-1.74820176714634,-4.2160507664871,-3.14555202655884,1.4616250387875,5.13334770107666,3.47496861375742,-2.22676114830036,4.20295884207744,-0.263457919973646,2.64868014055897,0.872317682356755,1.54001712011716,-1.53281300263467,0.718901300319418,-4.72140706669126,-6.18956009441196,1.98344649588817,5.19847703180946,2.99156447018056,5.19353943375924,1.46477802363568,-5.35968825766183,-3.70503025961825,-2.48115452436021,-3.73854296743451,2.6316887474752,-2.65187635098567,-0.00260658486590567,-0.166974978749969,0.591852937578542,3.65350415158816,-1.19870590845512,-0.913956275478468,2.02637875219471,-0.555878491105555,0.91517797619895,1.4786157748289,3.517087818946,0.973406204946536,-5.50664965288081,5.56303571796888,4.87490676220843,4.43745670459049,-0.411781165722991,2.29593346723859,-2.53658034158032,0.753195564906748,-3.66513957052214,1.81399725222172,-3.81504936485531,3.51047790743953,-2.91056607551863,0.369293594811795,-1.70607360283452,-0.0263992214234671,-3.67332810857553,-4.4398088279037,-1.85738232201628,-2.16623216815933,4.33771631359551,-2.73415611532983,-2.63891875939654,1.8822556835982,2.57141065817455,0.38334073428033,-5.35388014142133,-3.98962126183944,-4.39294891855674,-0.146897454003644,0.757618095483369,-5.33317261447943
ATP1B1,-0.0763818293200056,-1.01543938078017,2.66688912531261,0.400213259366144,-1.21760524508203,-1.53029846093535,1.51487098817022,-0.905298776468214,2.02547776881747,2.07730530131491,1.33866185903912,-2.39300430012324,-2.72778395704694,2.48794430225023,0.141684731340212,-4.54584505138222,1.68552145125905,-1.42935448934319,-1.55352014398731,-1.97862555475103,3.88065615973765,0.130311494892026,4.18798785249643,-2.5059035895599,0.175449891299012,-2.53921993166286,0.336372241175692,1.04917849801848,-3.31175162962393,1.32809534012508,0.301570192636126,-1.04470801542006,-1.69470788280177,1.0569862029001,1.55956482442661,-1.3312039221559,0.934644578556557,-1.81664760169697,-0.271933640055348,2.02907755587955,0.295234284898977,-0.863972787015756,0.566257681712851,0.331927374046921,-1.49912576326998,-0.292671447428311,1.1908048298975,1.8311179234144,-4.72508219308727,-0.697842597653331,1.27398346955971,-0.553722552819893,0.774113829747325,-1.75364857685113,-2.26587605523023,-2.03086719058402,0.770467656561014,0.216625262242934,3.34461666818043,-1.98671047064089,-2.38299808768814,0.666143925191999,0.589983670070544,1.09037477831893,-1.69824542170534,0.0787024920205127,1.71271271285491,-0.115599796028452,1.21385382791158,1.33177349482887,2.6517430660971,-0.731392287965215,0.00655339411086475,-0.874971799950394,0.482465740721946,0.38248553400031,1.02793993102657,0.0270577100636256,-4.56501488655003,-2.57387286755087,2.02807728078243,-1.15012541829043,1.14080708307231,1.04842110838776,-0.026945293638567,2.11394370411734,-0.356930169559482,0.110875877868479,-1.13429516664475,-3.82672543332367,0.949318324462613,-1.82051622858076,-1.11656011344937,2.96339312816064,4.67988883484545,-3.38559474977098,0.461902898439248,2.74950117191951,-0.0359843801359586,1.73854480604039
SNHG14,0.880729133305055,4.05149933968528,0.40021325936615,2.30890331396408,4.41110764993548,2.94736150959332,-4.95650547830329,1.09636068906231,-2.31584214703257,-3.22529907584322,-1.13546082356249,-4.06479964112933,-2.93624226909484,5.44038068694808,-2.31630559943996,-1.60779899070059,0.620337080916722,-7.28782306510156,-2.81899635740176,-0.45323251650697,1.33167047123913,-1.19171738205669,1.37353225678524,-6.67941977533573,2.76022986942695,-1.87371980048299,-3.39872465793269,-2.93760380470696,-1.24531132836734,1.69096129909118,0.312800982117743,-0.404500653189064,-0.652354951101093,4.1051888903291,1.64055634497133,5.97849148419311,1.78084435141392,2.94861568798211,-1.45505278061921,4.57631264021422,-5.1543224139078,1.29518116909456,-1.47975828213936,2.60044641383902,2.35720320912192,0.152024846769713,1.02950491184929,-4.64674978621036,-4.56691067685855,3.89424777764113,4.06793270432267,-0.718314310445976,0.570795110889675,-1.16127710997972,-6.6017779109604,-1.7830240633457,-1.77813325582827,-1.27147163074475,0.583585650479682,-1.75791893910324,3.39353578486322,4.09637998609801,-2.92730967473025,1.98165186250005,0.0510736403653952,-4.06049595799172,4.05928620583521,3.06585193974143,4.85040633654473,-0.554947974988928,-0.850093458190133,-2.13251904252967,0.0164689090398337,-0.56660379116871,3.35787949225965,0.223033128316312,2.79203623563745,1.20080217093191,2.31439840141948,-1.96048107568975,0.855814371664321,2.59814619525999,-1.57495051759633,-4.5068735636257,0.988684870729321,4.88476014684788,-0.309839785634873,1.7998278089253,-1.10005618846681,-3.17516533070198,1.14057869386734,1.61523871585463,-0.868396745799788,-1.67388072537903,-1.7408101707924,2.05451018702736,2.14214107844891,2.91534845955359,-0.324517063608387,-0.164502449786752
TIMP2,-2.31094695075314,-0.0223633377969798,-1.21760524508203,4.41110764993548,4.20450911652422,-4.50804531938021,4.1192100228639,1.93838599149066,-0.188277702014761,-1.54695696329972,-1.24065403433569,-2.49136339401782,-3.89655272321093,1.68685509022042,4.40685019278972,-1.62582434817901,4.69146903226994,0.0754507778870303,3.61271825865927,-2.95456076310768,4.32180263619105,-0.815216251870253,-3.35691793108432,-6.48595887075923,-0.610016868731026,-5.76426426292282,-2.77832832592735,-1.66086078688516,-1.83409207357585,0.0185585788932301,-0.947326403342539,-1.54480352043463,0.460373525165461,4.37788028505122,3.08349151875131,-0.635596105436809,1.81307918191473,-1.25524386593508,1.76738743077375,-0.89955866452092,1.0986533134259,-0.142955535392064,0.0942444630702478,-1.77655313475507,-4.27215577630692,-0.896330206853742,5.82013233405848,2.25174343271807,2.80767159362276,3.46536151903604,-2.77717279055644,-4.93362196858195,-2.71408050992441,-3.11757986692984,2.24292765014376,-1.91014654379455,-0.14858222000523,-0.0281581492926221,2.38279691199963,4.22801931656632,-1.27559275001762,0.774737567617164,0.821248247473607,-1.4343769251394,1.0122905767953,-2.01985291891039,3.40085793944299,-0.249725652836085,-1.58576585864518,2.12155476275865,1.82716484892875,3.18236273826903,-0.0397289929089365,1.67294958994304,-0.974266866373148,0.942189672433095,-1.66555952524297,2.37887407114183,-5.39344881366014,1.87465577746803,-1.85876450092663,0.360746998987611,-1.10114405405396,-1.23398804824606,-4.06573709075896,0.356854290754616,-0.252273566992072,2.95970397049004,2.33989270420271,-6.09412883717778,-3.23728487026957,1.43865426121835,0.208664510962426,2.51032006979557,-2.03736177756965,-3.48939880186551,-2.90802105395894,-0.498223876342864,-2.53604369946913,-4.69654850074375
ARPC4,-1.29690641108859,-2.18189344360827,-1.53029846093534,2.94736150959333,-4.50804531938023,0.921220382623134,-0.708818448335846,-0.580647636695627,0.513345282798366,5.35197284477315,-2.78814326532362,5.10591910681679,3.17194370841951,-2.27599129305083,-0.162082343021801,1.51524668252386,1.93891040013618,-0.325342004090234,-1.1319614296302,1.4650425381626,-2.02447241046919,2.66303155020442,0.863732958273957,2.04057193240701,1.16161564778688,-1.2558687032384,2.11039068355358,1.14959278829929,1.35785713009774,-1.60322497837564,-1.24137561267512,1.11364746918756,1.55055776033737,0.978753319919648,1.61874869103016,-2.66524400140698,-1.24980307787633,2.84130493146598,1.02159590649559,-5.34459857662728,-2.76522436065199,-2.89611705187243,2.85861057413505,-0.913580717108767,0.608572109897913,-0.279359562653511,-2.64152852642147,2.536317493054,4.16710850269836,-0.314239347932997,0.0292482323266705,4.09436547077272,-1.3923402736186,6.42105401985573,3.77210724217571,-3.44184044950767,-3.28809095034682,1.92574170388944,3.21867862287211,-0.229811432235167,0.832852947340138,1.84763530877247,1.33711425465374,1.18851489697575,1.4933863787813,2.49023857250495,-5.65079959844048,0.467337714835352,-1.86839869007997,-2.5675467003114,0.281825244686341,-3.87501380400375,-0.604351790511423,0.162974993619732,-1.67623309183392,-1.60342941680922,-1.21941921650412,-1.66270894707019,-2.12601385991715,-2.69427280217073,-6.16774726140575,1.92204701761033,0.259336147547106,-3.12023085041517,2.88494331270866,-1.86119234934304,2.12373145032315,1.66145562065495,-2.41713978921532,1.19091992438503,-0.922606780651656,-1.20418165776839,0.19758414739579,-3.65844557314374,-0.958839812099829,3.10601489789544,-2.23407978474802,-5.66747330845479,4.88314113830641,0.640854027514459
OSMR,2.8912615578817,5.71256366573101,1.51487098817022,-4.95650547830329,4.1192100228639,-0.708818448335872,-4.98131732943787,-0.701480101113769,-3.24725068294847,-4.0263496046737,-0.0522138641359997,-6.8325718565126,-0.185077615346776,8.71690806047767,-0.76793118652311,-4.05581106490311,0.0950243113766469,-6.44308287968919,-3.73991436374548,-0.842058975728577,1.08012111338764,-3.6001960435577,4.46909592124879,-4.54834660742821,-0.213613988275561,0.925918133479845,-3.09342841728602,1.15114529436227,-1.01649001542971,3.06885338297423,5.99232131133766,1.04845916300279,-2.28601652106348,-1.42383063205558,-2.87947206893086,7.46485715585446,-0.385237451663927,-0.612339024024703,-6.14780202789283,2.84535129811267,-1.66220483080825,2.64174279450218,-0.322353666456912,3.49648415337407,4.84250639064507,-0.115290860018917,0.688637590636768,-6.70808882073821,-7.47400829527261,-0.677967114377952,7.29406738767916,3.28208195783039,5.9246440066837,2.38712304562135,-6.76945568492625,1.98706175374918,-1.44715523967053,0.0664198483497658,-1.57692233001034,-6.29349309002977,4.68678725966007,3.87811622114769,-5.67630000038103,2.45387045422938,0.800477741356041,-2.3183356415553,0.0773287026781233,1.95096321769411,6.3021859941863,-2.69521247718893,-4.99122418411867,-3.30861238169795,-1.07787151895469,0.372121756838633,2.21752652262133,1.1879307072632,5.49920306101874,1.70178570385925,2.96775614725502,-3.47385800832433,3.36613455203633,1.54404777849718,1.78880775976357,0.791789173923853,5.05381131124131,6.26369183623024,0.459188685957769,4.70100294896005,-1.44661750140774,-1.25328051647213,2.8166273970387,-3.70872927313754,-1.33712716016108,0.810293257943519,2.21252755563316,3.62294953055882,2.56699832177947,2.05856371024341,-5.23454729035912,1.7257527736602
TK1,-4.07208818213468,-0.145224923024711,-0.905298776468215,1.0963606890623,1.93838599149067,-0.580647636695632,-0.701480101113791,8.43048629079488,-2.57385293316711,-3.98463307369596,-1.05642128426809,-2.8533593412767,-2.99933660100269,3.10146672952269,3.82284115024557,1.3098390417031,6.47717724778665,1.65854761430217,-0.364390070515987,-4.34906801924423,2.32207917719314,-3.61578794497946,-2.49070793029614,-5.52451734194801,1.07303773981648,0.918504255596417,-7.68206424417806,-3.18488044807031,-0.172913665226056,2.61784512596505,-1.10331801519379,-0.887333730556584,0.555984994069337,-0.424690756826921,1.27012056894387,3.3501985199425,-0.17685218390154,-1.62391405241092,-2.49424413516912,1.35035451266601,-3.35044350427467,-1.89352540648216,-4.00478925094915,2.29950549973536,-1.10864383068136,-4.36954610607396,2.80894569062805,-0.262389742467358,6.22720947937095,5.25353053685613,-0.586434228062439,1.07451008729311,-1.87302918171669,-1.50177234332992,-2.22352346768706,-0.111915925845363,0.95014601111841,2.00554276027898,1.90789207288114,3.24818599614308,-0.198350299354407,0.431965027850529,0.105399295924584,-3.9316026354173,0.457122818256807,-5.10489616020836,2.73433009345428,-1.85804750190273,1.17817306129585,-1.25586214948705,-0.488103889801738,-1.09141650150765,0.411338236677231,1.49072290530138,0.602520745333241,3.82406756671363,-1.82993126540164,1.40057501167982,1.21253044462772,0.449108087196056,-1.65027583247217,4.23552881814737,-4.40341909920386,-2.49502139340162,-5.070947444935,0.944885345164068,0.470927440397026,5.77821440233757,2.59125729069657,-0.0572760789906681,-4.3766932769628,2.92730572955985,-0.478231117761926,-1.62062997896647,0.429269742485373,-0.923851493398362,1.94356345332684,-0.828610236735634,0.354825039754077,-1.86003019067173
PYGL,1.00285436910241,0.670921351028602,2.02547776881746,-2.31584214703256,-0.188277702014776,0.513345282798351,-3.24725068294844,-2.57385293316712,-0.0906611009809253,-3.13367083737175,0.112798307851981,-2.05796783904729,-2.6968212647125,2.85534637854253,1.47273455111973,-2.77330863428824,0.817182761104342,-5.94863429147732,-1.58728058080336,-0.154953155268358,0.706403569254288,1.22267248412427,4.51202086315751,-2.05208482617044,0.154871032058503,3.77529459924479,-1.87626290341177,1.52738769152399,0.700028633530679,-3.11498112690947,2.01097896390294,-1.11340974189044,-0.916723432485779,-3.12412335750293,-4.86639081688649,3.29032069568994,-1.41871851695654,1.51756513341505,-2.87313348736279,1.47868584897042,-0.626964376730461,-1.15103837183602,-1.39418748107903,0.658560864945923,-0.0285589140778932,-1.48847105705245,-2.30084113958571,-1.77232180634979,-4.72147163917887,-1.79935547554083,4.34080989715055,0.293920370077492,4.51194781977973,1.21754799008244,-1.33731583948172,-1.08080957358676,-0.86000342232019,0.823778240924563,-2.35624664968226,-2.05314569357058,0.0377894895378424,1.34771747932639,-3.81678126995756,0.252562170442131,2.95862886634983,0.158863480549385,-0.815440729376467,1.2978820684395,0.818067751404986,1.14036101059793,-2.39316840531514,-2.51166875244346,-0.0872779093029031,-0.554571821409488,1.18429994536332,-0.318091992027138,2.77657719632558,2.09462522937908,-0.00615896725996183,-3.56417849108756,-2.18263684455813,1.22535000416668,0.421008144642088,-0.787069751131449,1.63038156173575,3.12012295939317,-1.46813894796855,4.08873620559427,-0.388515445005563,-0.0488524599141195,2.16032012640219,-0.824721623835415,0.906923182906819,-0.17254155480061,3.06986589270937,3.91818254275675,4.01685413944896,0.303097005113479,-0.786702717141143,1.5762031880246
ETNK2,2.47943489103784,-1.60479005553818,2.07730530131489,-3.2252990758432,-1.54695696329974,5.35197284477312,-4.0263496046737,-3.98463307369595,-3.13367083737175,0.11457894742858,0.319126362806717,1.97871610991527,-2.20816442955163,0.727804527364759,-0.814410266512273,-1.00837554395864,-6.47903185251664,-5.27091149811817,-3.60356669773319,2.20077455951496,-0.341923029632091,2.81568127392212,5.27272758584199,1.74751499901974,-1.62490041852486,3.96938843551271,0.195431274467336,4.94019258770672,1.62159336892063,-0.533673791643202,4.16825414240941,0.929925415471928,-1.15644817016417,-5.44697501890719,-6.6037305827014,4.69878284073735,-3.88586591056571,-0.318705327671867,-1.3892984045762,1.31323612544472,-1.96427243453,-2.25080628435327,-1.55266979047688,3.08141542743501,2.22425215797166,-0.924187485134102,-5.78517997660569,-1.40727781508356,-4.80587173886878,-2.9965430253455,4.55068686559221,3.67237094469523,6.22009198421449,2.42621581003671,-1.53510030612741,0.692995140829579,1.24777389511935,-0.914359007849766,-2.0243283410354,-2.23288705097824,-1.12857191651269,0.311420836930634,-0.981472671054209,2.23073937063498,1.86653316434205,0.295491078804342,-3.36292837174868,-1.02069251215554,2.58195276207591,-2.40459883326706,-1.49155528891527,-2.78730361062713,0.493561286373592,-3.03527524972005,1.59657993797686,-1.74951221064522,2.15441830507349,-1.06072433375143,1.83728288460554,-3.25403910286947,4.49382245761297,0.292685030437126,1.14768045729098,1.76484269454583,2.42540689167498,3.31581805495416,-4.30269635161975,3.31928448689919,-1.10531416467196,3.52348925673831,3.33516294321657,-3.61321659463618,1.53777261046149,-1.31318269358846,3.80623091681549,5.73411195405447,3.73247347584703,2.27795686247191,2.67650537504751,4.20360664387927
